date_bin,TEMP,HUM,CO2,PM1,PM2.5,PM5,PM10,HCHO,VOC,NO2,NOISE,DOOR1,WINDOW1,WINDOW2,VENT. TYPE,VENT. TIME,EXT. TEMP,EXT. HUM,EXT. PM2.5,EXT. PM10,EXT. NO2,EXT. CO
2024-10-30 02:15:00,23.6,58.8,442,3.23,3.41,3.41,3.41,0,170,61.7,29,0,1,0,1 window,14680,19.3,74,8,16,3,0.1
2024-10-30 02:20:00,23.7,58.6,442,3.25,3.44,3.44,3.44,0,171,62.1,27,0,1,0,1 window,14685,19.3,74,8,16,3,0.1
2024-10-30 02:25:00,23.7,58.6,443,3.3,3.49,3.49,3.49,0,169,64.2,29,0,1,0,1 window,14690,19.3,74,8,16,3,0.1
2024-10-30 02:30:00,23.7,58.5,448,3.06,3.24,3.24,3.24,0,168,64,28,0,1,0,1 window,14695,19.8,73,8,16,3,0.1
2024-10-30 02:35:00,23.7,58.5,448,3.26,3.44,3.44,3.44,0,168,63.4,28,0,1,0,1 window,14700,19.8,73,8,16,3,0.1
2024-10-30 02:40:00,23.7,58.6,446,3.31,3.5,3.5,3.5,0,167,61.9,28,0,1,0,1 window,14705,19.8,73,8,16,3,0.1
2024-10-30 02:45:00,23.7,58.6,460,3.25,3.44,3.44,3.44,0,169,63.2,27,0,1,0,1 window,14710,19.8,73,8,16,3,0.1
2024-10-30 02:50:00,23.7,58.6,457,3.11,3.29,3.29,3.29,0,170,66.1,27,0,1,0,1 window,14715,19.8,73,8,16,3,0.1
2024-10-30 02:55:00,23.7,58.6,456,3.42,3.61,3.61,3.61,0,172,64.5,28,0,1,0,1 window,14720,19.8,73,8,16,3,0.1
2024-10-30 03:00:00,23.7,58.6,457,3.16,3.34,3.34,3.34,0,173,62.1,31,0,1,0,1 window,14725,19.6,74,8,15,5,0.1
2024-10-30 03:05:00,23.7,58.6,458,3.02,3.19,3.19,3.19,0,174,61.9,29,0,1,0,1 window,14730,19.6,74,8,15,5,0.1
2024-10-30 03:10:00,23.7,58.5,458,3.07,3.24,3.24,3.24,0,173,65.3,27,0,1,0,1 window,14735,19.6,74,8,15,5,0.1
2024-10-30 03:15:00,23.7,58.5,462,3.23,3.42,3.42,3.42,0,173,60.9,27,0,1,0,1 window,14740,19.6,74,8,15,5,0.1
2024-10-30 03:20:00,23.7,58.5,452,3.3,3.49,3.49,3.49,0,171,64.3,29,0,1,0,1 window,14745,19.6,74,8,15,5,0.1
2024-10-30 03:25:00,23.7,58.4,448,3.52,3.72,3.72,3.72,0,170,62.2,27,0,1,0,1 window,14750,19.6,74,8,15,5,0.1
2024-10-30 03:30:00,23.7,58.5,456,3.33,3.52,3.52,3.52,0,169,65.3,26,0,1,0,1 window,14755,19.6,74,8,15,5,0.1
2024-10-30 03:35:00,23.6,58.6,453,3.53,3.73,3.73,3.73,0,169,64.2,31,0,1,0,1 window,14760,19.6,74,8,15,5,0.1
2024-10-30 03:40:00,23.6,58.8,447,3.54,3.75,3.75,3.75,0,170,65.4,26,0,1,0,1 window,14765,19.6,74,8,15,5,0.1
2024-10-30 03:45:00,23.6,58.9,448,3.44,3.64,3.64,3.64,0,170,65.8,27,0,1,0,1 window,14770,19.6,74,8,15,5,0.1
2024-10-30 03:50:00,23.7,59,451,3.37,3.57,3.57,3.57,0,169,65,31,0,1,0,1 window,14775,19.6,74,8,15,5,0.1
2024-10-30 03:55:00,23.7,59,459,3.34,3.54,3.54,3.54,0,166,64,33,0,1,0,1 window,14780,19.6,74,8,15,5,0.1
2024-10-30 04:00:00,23.6,59.2,454,3.33,3.52,3.52,3.52,0,164,65.5,30,0,1,0,1 window,14785,19.5,73,8,16,2,0.1
2024-10-30 04:05:00,23.7,59.2,449,3.29,3.48,3.48,3.48,0,164,66.6,30,0,1,0,1 window,14790,19.5,73,8,16,2,0.1
2024-10-30 04:10:00,23.7,59.3,449,3.36,3.56,3.56,3.56,0,164,65.8,28,0,1,0,1 window,14795,19.5,73,8,16,2,0.1
2024-10-30 04:15:00,23.7,59.5,450,3.48,3.68,3.68,3.68,0,162,64.9,30,0,1,0,1 window,14800,19.5,73,8,16,2,0.1
2024-10-30 04:20:00,23.7,59.5,448,3.24,3.43,3.43,3.43,0,162,65.1,28,0,1,0,1 window,14805,19.5,73,8,16,2,0.1
2024-10-30 04:25:00,23.7,59.5,446,3.38,3.57,3.57,3.57,0,162,62.2,28,0,1,0,1 window,14810,19.5,73,8,16,2,0.1
2024-10-30 04:30:00,23.6,59.5,446,3.58,3.79,3.79,3.79,0,162,62.4,28,0,1,0,1 window,14815,19.7,69,8,16,2,0.1
2024-10-30 04:35:00,23.6,59.5,444,3.56,3.76,3.76,3.76,0,161,64.6,30,0,1,0,1 window,14820,19.7,69,8,16,2,0.1
2024-10-30 04:40:00,23.6,59.5,445,3.55,3.75,3.75,3.75,0,159,65.9,30,0,1,0,1 window,14825,19.7,69,8,16,2,0.1
2024-10-30 04:45:00,23.6,59.5,446,3.62,3.83,3.83,3.83,0,158,63.6,28,0,1,0,1 window,14830,19.7,69,8,16,2,0.1
2024-10-30 04:50:00,23.5,59.6,451,3.61,3.81,3.81,3.81,0,159,62.3,28,0,1,0,1 window,14835,19.7,69,8,16,2,0.1
2024-10-30 04:55:00,23.5,59.6,454,3.57,3.77,3.77,3.77,0,159,64.6,30,0,1,0,1 window,14840,19.7,69,8,16,2,0.1
2024-10-30 05:00:00,23.5,59.5,456,3.42,3.62,3.62,3.62,0,161,65.7,30,0,1,0,1 window,14845,19.9,67,8,16,3,0.1
2024-10-30 05:05:00,23.5,59.3,457,3.38,3.57,3.57,3.57,0,161,63.7,25,0,1,0,1 window,14850,19.9,67,8,16,3,0.1
2024-10-30 05:10:00,23.5,59,455,3.15,3.32,3.32,3.32,0,159,63.2,29,0,1,0,1 window,14855,19.9,67,8,16,3,0.1
2024-10-30 05:15:00,23.5,58.9,451,3.21,3.39,3.39,3.39,0,161,62.5,27,0,1,0,1 window,14860,19.9,67,8,16,3,0.1
2024-10-30 05:20:00,23.5,58.8,451,3.29,3.48,3.48,3.48,0,159,63.1,27,0,1,0,1 window,14865,19.9,67,8,16,3,0.1
2024-10-30 05:25:00,23.5,58.8,453,3.15,3.33,3.33,3.33,0,161,60.1,27,0,1,0,1 window,14870,19.9,67,8,16,3,0.1
2024-10-30 05:30:00,23.5,58.6,454,3.06,3.24,3.24,3.24,0,160,64.7,26,0,1,0,1 window,14875,19.9,67,8,16,3,0.1
2024-10-30 05:35:00,23.5,58.5,458,2.87,3.04,3.04,3.04,0,162,61.6,31,0,1,0,1 window,14880,19.9,67,8,16,3,0.1
2024-10-30 05:40:00,23.6,58.4,467,2.82,2.98,2.98,2.98,0,163,58.2,30,0,1,0,1 window,14885,19.9,67,8,16,3,0.1
2024-10-30 05:45:00,23.6,58.5,537,2.91,3.07,3.07,3.07,0,176,64.9,28,0,1,0,1 window,14890,19.9,67,8,16,3,0.1
2024-10-30 05:50:00,23.6,58.6,571,2.93,3.1,3.1,3.1,0,184,62.2,29,0,1,0,1 window,14895,19.9,67,8,16,3,0.1
2024-10-30 05:55:00,23.6,58.4,547,2.85,3.02,3.02,3.02,0,186,64,30,0,1,0,1 window,14900,19.9,67,8,16,3,0.1
2024-10-30 06:00:00,23.6,57.8,501,2.76,2.92,2.92,2.92,0,180,63.2,28,0,1,0,1 window,14905,19.9,67,7,14,4,0.1
2024-10-30 06:05:00,23.6,57.7,484,2.75,2.91,2.91,2.91,0,177,62.3,28,0,1,0,1 window,14910,19.9,67,7,14,4,0.1
2024-10-30 06:10:00,23.6,57.7,484,2.8,2.97,2.97,2.97,0,177,59.3,29,0,1,0,1 window,14915,19.9,67,7,14,4,0.1
2024-10-30 06:15:00,23.6,57.5,480,2.76,2.92,2.92,2.92,0,175,64.2,26,0,1,0,1 window,14920,19.9,67,7,14,4,0.1
2024-10-30 06:20:00,23.6,57.5,475,2.81,2.97,2.97,2.97,0,175,63.4,26,0,1,0,1 window,14925,19.9,67,7,14,4,0.1
2024-10-30 06:25:00,23.6,57.5,485,2.7,2.86,2.86,2.86,0,174,62.5,28,0,1,0,1 window,14930,19.9,67,7,14,4,0.1
2024-10-30 06:30:00,23.6,57.7,493,2.85,3.02,3.02,3.02,0,175,62.2,26,0,1,0,1 window,14935,19.7,70,7,14,4,0.1
2024-10-30 06:35:00,23.6,58.2,585,2.67,2.82,2.82,2.82,0,188,61.9,27,0,1,0,1 window,14940,19.7,70,7,14,4,0.1
2024-10-30 06:40:00,23.7,58.4,639,2.88,3.04,3.04,3.04,0,201,64,26,0,1,0,1 window,14945,19.7,70,7,14,4,0.1
2024-10-30 06:45:00,23.7,58.4,621,3.01,3.18,3.18,3.18,0,203,62.3,28,0,1,0,1 window,14950,19.7,70,7,14,4,0.1
2024-10-30 06:50:00,23.7,58.2,591,2.93,3.09,3.09,3.09,0,199,60.8,27,0,1,0,1 window,14955,19.7,70,7,14,4,0.1
2024-10-30 06:55:00,23.7,58.1,569,3.06,3.24,3.24,3.24,0,198,63.8,29,0,1,0,1 window,14960,19.7,70,7,14,4,0.1
2024-10-30 07:00:00,23.6,57.9,542,2.94,3.11,3.11,3.11,0,194,60.7,28,0,1,0,1 window,14965,19.7,69,8,16,8,0.1
2024-10-30 07:05:00,23.6,57.9,531,2.99,3.16,3.16,3.16,0,192,62.4,30,0,1,0,1 window,14970,19.7,69,8,16,8,0.1
2024-10-30 07:10:00,23.6,57.9,532,2.95,3.11,3.11,3.11,0,192,64.9,32,0,1,0,1 window,14975,19.7,69,8,16,8,0.1
2024-10-30 07:15:00,23.6,58.6,559,3.21,3.4,3.4,3.4,0,196,66.2,29,0,1,0,1 window,14980,19.7,69,8,16,8,0.1
2024-10-30 07:20:00,23.6,58.5,571,2.95,3.12,3.12,3.12,0,195,64.9,32,0,1,0,1 window,14985,19.7,69,8,16,8,0.1
2024-10-30 07:25:00,23.6,58.6,567,2.83,2.99,2.99,2.99,0,194,63,30,0,1,0,1 window,14990,19.7,69,8,16,8,0.1
2024-10-30 07:30:00,23.5,58.5,551,3.05,3.22,3.22,3.22,0,189,65.6,29,0,1,0,1 window,14995,20,68,8,16,8,0.1
2024-10-30 07:35:00,23.5,58.4,530,3.3,3.49,3.49,3.49,0,187,63.7,28,0,1,0,1 window,15000,20,68,8,16,8,0.1
2024-10-30 07:40:00,23.6,58.5,521,3,3.18,3.18,3.18,0,189,63.1,35,0,1,0,1 window,15005,20,68,8,16,8,0.1
2024-10-30 07:45:00,23.6,58.2,502,2.79,2.95,2.95,2.95,0,188,65.6,32,0,1,0,1 window,15010,20,68,8,16,8,0.1
2024-10-30 07:50:00,23.6,57.9,486,2.91,3.08,3.08,3.08,0,184,62.8,34,0,1,0,1 window,15015,20,68,8,16,8,0.1
2024-10-30 07:55:00,23.6,57.9,487,2.77,2.93,2.93,2.93,0,184,61,36,0,1,0,1 window,15020,20,68,8,16,8,0.1
2024-10-30 08:00:00,23.6,58.1,491,3.28,3.47,3.47,3.47,0,187,66.1,32,0,1,0,1 window,15025,20,68,8,17,11,0.1
2024-10-30 08:05:00,23.6,58.1,485,3.29,3.48,3.48,3.48,0,188,67.9,31,0,1,0,1 window,15030,20,68,8,17,11,0.1
2024-10-30 08:10:00,23.6,57.9,471,3.06,3.23,3.23,3.23,0,186,65.3,30,0,1,0,1 window,15035,20,68,8,17,11,0.1
2024-10-30 08:15:00,23.6,57.9,469,3.09,3.26,3.26,3.26,0,184,65.4,30,0,1,0,1 window,15040,20,68,8,17,11,0.1
2024-10-30 08:20:00,23.6,57.9,468,3.14,3.32,3.32,3.32,0,181,64,31,0,1,0,1 window,15045,20,68,8,17,11,0.1
2024-10-30 08:25:00,23.7,57.9,468,2.85,3.02,3.02,3.02,0,182,60.6,32,0,1,0,1 window,15050,20,68,8,17,11,0.1
2024-10-30 08:30:00,23.7,57.8,475,2.89,3.06,3.06,3.06,0,178,64.7,32,0,1,0,1 window,15055,20,67,8,17,11,0.1
2024-10-30 08:35:00,23.7,57.9,483,2.81,2.97,2.97,2.97,0,182,66.7,34,0,1,0,1 window,15060,20,67,8,17,11,0.1
2024-10-30 08:40:00,23.7,57.9,484,2.68,2.83,2.83,2.83,0,183,64.9,44,0,1,0,1 window,15065,20,67,8,17,11,0.1
2024-10-30 08:45:00,23.7,57.8,489,2.97,3.15,3.15,3.15,0,181,62.6,35,0,1,0,1 window,15070,20,67,8,17,11,0.1
2024-10-30 08:50:00,23.7,57.5,465,3.06,3.24,3.24,3.24,0,178,62.8,33,0,1,0,1 window,15075,20,67,8,17,11,0.1
2024-10-30 08:55:00,23.6,57.4,448,3,3.17,3.17,3.17,0,175,62.3,31,0,1,0,1 window,15080,20,67,8,17,11,0.1
2024-10-30 09:00:00,23.6,57.5,446,2.98,3.15,3.15,3.15,0,174,60.2,30,0,1,0,1 window,15085,19.9,69,8,18,13,0.2
2024-10-30 09:05:00,23.6,57.5,458,3.11,3.28,3.28,3.28,0,174,65,30,0,1,0,1 window,15090,19.9,69,8,18,13,0.2
2024-10-30 09:10:00,23.6,57.5,449,2.91,3.08,3.08,3.08,0,172,61.8,33,0,1,0,1 window,15095,19.9,69,8,18,13,0.2
2024-10-30 09:15:00,23.6,57.5,438,2.8,2.96,2.96,2.96,0,168,64.7,30,0,1,0,1 window,15100,19.9,69,8,18,13,0.2
2024-10-30 09:20:00,23.6,57.4,434,2.92,3.09,3.09,3.09,0,165,62.8,31,0,1,0,1 window,15105,19.9,69,8,18,13,0.2
2024-10-30 09:25:00,23.6,57.2,433,2.83,3,3,3,0,162,70.9,33,0,1,0,1 window,15110,19.9,69,8,18,13,0.2
2024-10-30 09:30:00,23.6,57,431,2.57,2.72,2.72,2.72,0,159,62.1,29,0,1,0,1 window,15115,20,69,8,18,13,0.2
2024-10-30 09:35:00,23.6,56.8,430,2.83,2.99,2.99,2.99,0,158,63.3,33,0,1,0,1 window,15120,20,69,8,18,13,0.2
2024-10-30 09:40:00,23.6,56.7,433,2.54,2.68,2.68,2.68,0,156,66.4,33,0,1,0,1 window,15125,20,69,8,18,13,0.2
2024-10-30 09:45:00,23.6,56.6,434,2.57,2.72,2.72,2.72,0,155,60.7,32,0,1,0,1 window,15130,20,69,8,18,13,0.2
2024-10-30 09:50:00,23.6,56.6,435,2.86,3.02,3.02,3.02,0,156,64.4,32,0,1,0,1 window,15135,20,69,8,18,13,0.2
2024-10-30 09:55:00,23.6,56.6,439,3.25,3.43,3.43,3.43,0,158,59.6,28,0,1,0,1 window,15140,20,69,8,18,13,0.2
2024-10-30 10:00:00,23.6,56.7,438,3.2,3.38,3.38,3.38,0,156,69.5,34,0,1,0,1 window,15145,20.1,69,8,19,9,0.1
2024-10-30 10:05:00,23.6,56.7,435,3.03,3.2,3.2,3.2,0,156,65.2,30,0,1,0,1 window,15150,20.1,69,8,19,9,0.1
2024-10-30 10:10:00,23.5,56.7,436,2.8,2.96,2.96,2.96,0,155,63.9,33,0,1,0,1 window,15155,20.1,69,8,19,9,0.1
2024-10-30 10:15:00,23.6,56.6,433,2.87,3.03,3.03,3.03,0,156,62.7,32,0,1,0,1 window,15160,20.1,69,8,19,9,0.1
2024-10-30 10:20:00,23.5,56.7,436,2.65,2.81,2.81,2.81,0,153,67.7,32,0,1,0,1 window,15165,20.1,69,8,19,9,0.1
2024-10-30 10:25:00,23.5,56.8,436,2.9,3.07,3.07,3.07,0,155,62.6,31,0,1,0,1 window,15170,20.1,69,8,19,9,0.1
2024-10-30 10:30:00,23.5,56.8,431,2.95,3.12,3.12,3.12,0,154,63.2,31,0,1,0,1 window,15175,20.1,71,8,19,9,0.1
2024-10-30 10:35:00,23.5,57.1,425,3.33,3.56,3.6,3.62,0,154,66.7,33,0,1,0,1 window,15180,20.1,71,8,19,9,0.1
2024-10-30 10:40:00,23.5,57.4,426,3.29,3.67,3.83,3.9,0,155,65.2,29,0,1,0,1 window,15185,20.1,71,8,19,9,0.1
2024-10-30 10:45:00,23.5,57.5,433,3,3.19,3.21,3.22,0,153,65.9,32,0,1,0,1 window,15190,20.1,71,8,19,9,0.1
2024-10-30 10:50:00,23.5,57.7,430,2.8,2.96,2.96,2.96,0,153,64.2,30,0,1,0,1 window,15195,20.1,71,8,19,9,0.1
2024-10-30 10:55:00,23.5,57.7,438,2.79,2.94,2.94,2.94,0,154,64.3,33,0,1,0,1 window,15200,20.1,71,8,19,9,0.1
2024-10-30 11:00:00,23.5,57.7,437,2.78,2.94,2.94,2.94,0,152,62.9,32,0,1,0,1 window,15205,19.6,76,9,21,11,0.1
2024-10-30 11:05:00,23.5,57.9,430,2.94,3.11,3.11,3.11,0,153,66.3,31,0,1,0,1 window,15210,19.6,76,9,21,11,0.1
2024-10-30 11:10:00,23.6,57.9,432,3.02,3.19,3.19,3.19,0,154,65.8,27,0,1,0,1 window,15215,19.6,76,9,21,11,0.1
2024-10-30 11:15:00,23.6,58.1,426,3.27,3.46,3.46,3.46,0,158,66.3,30,0,1,0,1 window,15220,19.6,76,9,21,11,0.1
2024-10-30 11:20:00,23.6,58.2,429,2.95,3.12,3.12,3.12,0,159,63.8,30,0,1,0,1 window,15225,19.6,76,9,21,11,0.1
2024-10-30 11:25:00,23.6,58.2,430,3.38,3.57,3.57,3.57,0,159,63.9,30,0,1,0,1 window,15230,19.6,76,9,21,11,0.1
2024-10-30 11:30:00,23.6,58.4,428,3.2,3.38,3.38,3.38,0,161,65.2,30,0,1,0,1 window,15235,18.1,93,9,21,11,0.1
2024-10-30 11:35:00,23.6,58.5,430,3.38,3.57,3.57,3.57,0,162,65.8,30,0,1,0,1 window,15240,18.1,93,9,21,11,0.1
2024-10-30 11:40:00,23.6,58.8,435,3.47,3.67,3.67,3.67,0,162,68,31,0,1,0,1 window,15245,18.1,93,9,21,11,0.1
2024-10-30 11:45:00,23.6,59.3,454,3.18,3.36,3.36,3.36,0,172,67.9,34,0,1,0,1 window,15250,18.1,93,9,21,11,0.1
2024-10-30 11:50:00,23.6,59.9,459,3.64,3.85,3.85,3.85,0,178,68,49,0,1,0,1 window,15255,18.1,93,9,21,11,0.1
2024-10-30 11:55:00,23.7,60.2,456,9.99,10.57,10.59,10.59,0,178,62.3,33,0,1,0,1 window,15260,18.1,93,9,21,11,0.1
2024-10-30 12:00:00,23.7,60.3,454,11.5,12.2,12.24,12.27,0,177,68.9,31,0,1,0,1 window,15265,17.5,100,10,20,14,0.1
2024-10-30 12:05:00,23.7,60.4,452,5.08,5.37,5.37,5.37,0,174,66.4,39,0,1,0,1 window,15270,17.5,100,10,20,14,0.1
2024-10-30 12:10:00,23.7,60.7,453,3.82,4.04,4.04,4.04,0,172,67.7,29,0,1,0,1 window,15275,17.5,100,10,20,14,0.1
2024-10-30 12:15:00,23.7,60.8,461,3.91,4.13,4.13,4.13,0,172,69.2,36,0,1,0,1 window,15280,17.5,100,10,20,14,0.1
2024-10-30 12:20:00,23.7,61,458,3.81,4.02,4.02,4.02,0,175,65.3,31,0,1,0,1 window,15285,17.5,100,10,20,14,0.1
2024-10-30 12:25:00,23.7,61.1,471,4.02,4.25,4.25,4.25,0,180,65.6,31,0,1,0,1 window,15290,17.5,100,10,20,14,0.1
2024-10-30 12:30:00,23.8,61.1,482,4.02,4.25,4.25,4.25,0,183,64.9,27,0,1,0,1 window,15295,18.2,98,10,20,14,0.1
2024-10-30 12:35:00,23.8,61.1,476,3.66,3.87,3.87,3.87,0,188,60.2,34,0,1,0,1 window,15300,18.2,98,10,20,14,0.1
2024-10-30 12:40:00,23.8,61.3,487,3.83,4.05,4.05,4.05,0,193,64,36,0,1,0,1 window,15305,18.2,98,10,20,14,0.1
2024-10-30 12:45:00,23.8,61.4,471,3.95,4.17,4.17,4.17,0,191,66.6,34,0,1,0,1 window,15310,18.2,98,10,20,14,0.1
2024-10-30 12:50:00,23.8,61.4,468,4.54,4.8,4.8,4.8,0,194,64.7,32,0,1,0,1 window,15315,18.2,98,10,20,14,0.1
2024-10-30 12:55:00,23.8,61.5,477,4.3,4.55,4.55,4.55,0,202,65.2,33,0,1,0,1 window,15320,18.2,98,10,20,14,0.1
2024-10-30 13:00:00,23.8,61.5,486,4.05,4.29,4.29,4.29,0,209,64,32,0,1,0,1 window,15325,17.4,100,8,16,11,0.1
2024-10-30 13:05:00,23.8,61.5,497,4.23,4.48,4.48,4.48,0,218,66.3,31,0,1,0,1 window,15330,17.4,100,8,16,11,0.1
2024-10-30 13:10:00,23.8,61.5,503,3.88,4.1,4.1,4.1,0,225,64.3,35,0,1,0,1 window,15335,17.4,100,8,16,11,0.1
2024-10-30 13:15:00,23.8,61.4,519,4.14,4.38,4.38,4.38,0,232,63,35,0,1,0,1 window,15340,17.4,100,8,16,11,0.1
2024-10-30 13:20:00,23.9,61.4,537,4.04,4.27,4.27,4.27,0,238,62.7,35,0,1,0,1 window,15345,17.4,100,8,16,11,0.1
2024-10-30 13:25:00,23.9,61.4,547,3.95,4.17,4.17,4.17,0,245,64.7,27,0,1,0,1 window,15350,17.4,100,8,16,11,0.1
2024-10-30 13:30:00,23.9,61.4,557,4.04,4.27,4.27,4.27,0,249,61.4,29,0,1,0,1 window,15355,17.4,100,8,16,11,0.1
2024-10-30 13:35:00,23.9,61.4,560,3.95,4.17,4.17,4.17,0,250,61.2,28,0,1,0,1 window,15360,17.4,100,8,16,11,0.1
2024-10-30 13:40:00,23.9,61.4,560,3.71,3.92,3.92,3.92,0,254,62.7,23,0,1,0,1 window,15365,17.4,100,8,16,11,0.1
2024-10-30 13:45:00,23.9,61.4,567,3.95,4.17,4.17,4.17,0,260,63.9,30,0,1,0,1 window,15370,17.4,100,8,16,11,0.1
2024-10-30 13:50:00,23.9,61.4,572,3.68,3.89,3.89,3.89,0,268,66.4,29,0,1,0,1 window,15375,17.4,100,8,16,11,0.1
2024-10-30 13:55:00,23.9,61.4,554,3.69,3.9,3.9,3.9,0,271,64.8,31,0,1,0,1 window,15380,17.4,100,8,16,11,0.1
2024-10-30 14:00:00,23.9,61.4,563,3.63,3.84,3.84,3.84,0,275,62.9,34,0,1,0,1 window,15385,17.8,100,8,14,11,0.1
2024-10-30 14:05:00,23.9,61.8,586,3.65,3.86,3.86,3.86,0,276,64.4,36,0,1,0,1 window,15390,17.8,100,8,14,11,0.1
2024-10-30 14:10:00,23.9,62.1,585,3.54,3.75,3.75,3.75,0,264,62.9,27,0,1,0,1 window,15395,17.8,100,8,14,11,0.1
2024-10-30 14:15:00,23.9,61.9,575,3.69,3.9,3.9,3.9,0,268,65.2,30,0,1,0,1 window,15400,17.8,100,8,14,11,0.1
2024-10-30 14:20:00,24,61.9,582,3.44,3.64,3.64,3.64,0,273,63.2,28,0,1,0,1 window,15405,17.8,100,8,14,11,0.1
2024-10-30 14:25:00,24,61.8,587,3.56,3.76,3.76,3.76,0,276,62.9,38,0,1,0,1 window,15410,17.8,100,8,14,11,0.1
2024-10-30 14:30:00,24,61.9,596,3.62,3.83,3.83,3.83,0,278,61.6,37,0,1,0,1 window,15415,18.8,100,8,14,11,0.1
2024-10-30 14:35:00,24,61.9,620,3.8,4.02,4.02,4.02,0,278,64,34,0,1,0,1 window,15420,18.8,100,8,14,11,0.1
2024-10-30 14:40:00,24,61.9,627,8.01,8.47,8.47,8.47,0,281,64.6,33,0,1,0,1 window,15425,18.8,100,8,14,11,0.1
2024-10-30 14:45:00,24,61.9,631,11.62,12.36,12.42,12.45,0,285,63.5,32,0,1,0,1 window,15430,18.8,100,8,14,11,0.1
2024-10-30 14:50:00,24,62.1,637,11.08,11.72,11.72,11.72,0,288,61.9,32,0,1,0,1 window,15435,18.8,100,8,14,11,0.1
2024-10-30 14:55:00,24,62.1,651,10,10.58,10.59,10.59,0,291,65.1,32,0,1,0,1 window,15440,18.8,100,8,14,11,0.1
2024-10-30 15:00:00,24.1,61.9,653,9.01,9.54,9.55,9.56,0,295,61.8,31,0,1,0,1 window,15445,19.2,99,9,18,14,0.1
2024-10-30 15:05:00,24.1,61.8,655,8.54,9.06,9.08,9.09,0,299,63.9,32,0,1,0,1 window,15450,19.2,99,9,18,14,0.1
2024-10-30 15:10:00,24.2,61.7,655,8,8.46,8.46,8.47,0,303,65.1,33,0,1,0,1 window,15455,19.2,99,9,18,14,0.1
2024-10-30 15:15:00,24.2,61.7,656,7.69,8.16,8.18,8.18,0,308,66.1,33,0,1,0,1 window,15460,19.2,99,9,18,14,0.1
2024-10-30 15:20:00,24.2,61.8,677,7.85,8.39,8.46,8.5,0,308,64.3,33,0,1,0,1 window,15465,19.2,99,9,18,14,0.1
2024-10-30 15:25:00,24.2,62.1,688,7.06,7.47,7.48,7.48,0,312,62.8,32,0,1,0,1 window,15470,19.2,99,9,18,14,0.1
2024-10-30 15:30:00,24.2,62.1,680,6.97,7.39,7.4,7.41,0,313,66.2,31,0,1,0,1 window,15475,19.3,96,9,18,14,0.1
2024-10-30 15:35:00,24.2,62.2,704,6.55,6.94,6.94,6.94,0,315,67.2,32,0,1,0,1 window,15480,19.3,96,9,18,14,0.1
2024-10-30 15:40:00,24.2,62.4,694,6.04,6.38,6.38,6.38,0,314,64.1,36,0,1,0,1 window,15485,19.3,96,9,18,14,0.1
2024-10-30 15:45:00,24.2,62.4,694,16.25,17.18,17.18,17.19,0,315,62.4,35,0,1,0,1 window,15490,19.3,96,9,18,14,0.1
2024-10-30 15:50:00,24.2,62.5,695,27.3,28.87,28.87,28.87,0,318,63.4,40,0,1,0,1 window,15495,19.3,96,9,18,14,0.1
2024-10-30 15:55:00,24.3,62.6,712,32.45,34.32,34.32,34.32,0,324,62.9,39,0,1,0,1 window,15500,19.3,96,9,18,14,0.1
2024-10-30 16:00:00,24.3,62.8,780,33.61,35.54,35.54,35.54,0,354,60.5,33,0,1,0,1 window,15505,19.5,94,8,15,15,0.1
2024-10-30 16:05:00,24.3,62.9,812,29.78,31.49,31.49,31.49,0,372,64.4,36,0,1,0,1 window,15510,19.5,94,8,15,15,0.1
2024-10-30 16:10:00,24.3,63.1,845,25.07,26.51,26.51,26.51,0,375,62.7,34,0,1,0,1 window,15515,19.5,94,8,15,15,0.1
2024-10-30 16:15:00,24.3,62.9,799,20.94,22.14,22.14,22.14,0,373,62.8,32,0,1,0,1 window,15520,19.5,94,8,15,15,0.1
2024-10-30 16:20:00,24.3,62.9,763,19.51,20.63,20.63,20.63,0,365,63.3,29,0,1,0,1 window,15525,19.5,94,8,15,15,0.1
2024-10-30 16:25:00,24.3,63.1,751,19.28,20.39,20.39,20.39,0,359,61.2,32,0,1,0,1 window,15530,19.5,94,8,15,15,0.1
2024-10-30 16:30:00,24.3,63.2,740,17.33,18.32,18.32,18.32,0,361,62.2,32,0,1,0,1 window,15535,19.7,93,8,15,15,0.1
2024-10-30 16:35:00,24.3,63.1,744,15.55,16.44,16.44,16.44,0,360,66.8,34,0,1,0,1 window,15540,19.7,93,8,15,15,0.1
2024-10-30 16:40:00,24.3,63.1,727,14.02,14.83,14.83,14.83,0,357,69.4,31,0,1,0,1 window,15545,19.7,93,8,15,15,0.1
2024-10-30 16:45:00,24.3,63.1,726,13.73,14.52,14.52,14.52,0,355,66,36,0,1,0,1 window,15550,19.7,93,8,15,15,0.1
2024-10-30 16:50:00,24.3,63.1,716,12.31,13.02,13.02,13.02,0,353,67.2,36,0,1,0,1 window,15555,19.7,93,8,15,15,0.1
2024-10-30 16:55:00,24.3,63.2,703,11.92,12.61,12.61,12.61,0,350,69,33,0,1,0,1 window,15560,19.7,93,8,15,15,0.1
2024-10-30 17:00:00,24.3,63.2,703,11.31,11.96,11.96,11.96,0,348,66.9,36,0,1,0,1 window,15565,19.9,91,8,16,17,0.1
2024-10-30 17:05:00,24.3,63.2,704,10.51,11.11,11.11,11.11,0,345,67,30,0,1,0,1 window,15570,19.9,91,8,16,17,0.1
